Assay	run	trt	strain	measure	strain.name	assay.name
Attenuation	4	DMSO	N2	6.59219	N2	Attenuation
Attenuation	4	DMSO	N2	50.86366	N2	Attenuation
Attenuation	4	DMSO	N2	40.94166	N2	Attenuation
Attenuation	4	DMSO	N2	58.652097	N2	Attenuation
Attenuation	4	DMSO	N2	54.745843	N2	Attenuation
Attenuation	4	DMSO	N2	55.915853	N2	Attenuation
Attenuation	4	DMSO	N2	-4.123848	N2	Attenuation
Attenuation	4	DMSO	N2	NA	N2	Attenuation
ReverseSwim	4	DDT	BR5270	0	BR5270	ReverseSwim
ReverseSwim	4	DDT	BR5270	0	BR5270	ReverseSwim
ReverseSwim	4	DDT	BR5270	0	BR5270	ReverseSwim
ReverseSwim	4	DDT	BR5270	0	BR5270	ReverseSwim
ReverseSwim	4	DDT	BR5270	0	BR5270	ReverseSwim
ReverseSwim	4	DDT	BR5270	0	BR5270	ReverseSwim
ReverseSwim	4	DDT	BR5270	0	BR5270	ReverseSwim
ReverseSwim	4	DDT	BR5270	0	BR5270	ReverseSwim
ReverseSwim	4	DDT	BR5270	0.002954	BR5270	ReverseSwim
ReverseSwim	4	DDT	BR5270	0	BR5270	ReverseSwim
ReverseSwim	4	DDT	BR5270	0	BR5270	ReverseSwim
ReverseSwim	4	DDT	BR5270	0	BR5270	ReverseSwim
ReverseSwim	4	DDT	BR5270	0	BR5270	ReverseSwim
ReverseSwim	4	DDT	BR5270	0	BR5270	ReverseSwim
ReverseSwim	4	DDT	BR5270	0.052314	BR5270	ReverseSwim
ReverseSwim	4	DDT	BR5270	NA	BR5270	ReverseSwim
ReverseSwim	4	DDT	BR5270	NA	BR5270	ReverseSwim
ReverseSwim	4	DDT	BR5270	NA	BR5270	ReverseSwim
ReverseSwim	4	DMSO	BR5270	0.00691	BR5270	ReverseSwim
ReverseSwim	4	DMSO	BR5270	0	BR5270	ReverseSwim
ReverseSwim	4	DMSO	BR5270	0	BR5270	ReverseSwim
ReverseSwim	4	DMSO	BR5270	0	BR5270	ReverseSwim
ReverseSwim	4	DMSO	BR5270	0	BR5270	ReverseSwim
ReverseSwim	4	DMSO	BR5270	0	BR5270	ReverseSwim
ReverseSwim	4	DMSO	BR5270	0	BR5270	ReverseSwim
ReverseSwim	4	DMSO	BR5270	0	BR5270	ReverseSwim
ReverseSwim	4	DMSO	BR5270	0	BR5270	ReverseSwim
ReverseSwim	4	DMSO	BR5270	0	BR5270	ReverseSwim
ReverseSwim	4	DMSO	BR5270	0	BR5270	ReverseSwim
ReverseSwim	4	DMSO	BR5270	0.003949	BR5270	ReverseSwim
ReverseSwim	4	DMSO	BR5270	0	BR5270	ReverseSwim
ReverseSwim	4	DMSO	BR5270	NA	BR5270	ReverseSwim
ReverseSwim	4	DMSO	BR5270	NA	BR5270	ReverseSwim
ReverseSwim	4	DMSO	BR5270	NA	BR5270	ReverseSwim
ReverseSwim	4	DMSO	BR5270	NA	BR5270	ReverseSwim
ReverseSwim	4	DMSO	BR5270	NA	BR5270	ReverseSwim
ReverseSwim	4	DDT	BR5271	0	BR5271	ReverseSwim
ReverseSwim	4	DDT	BR5271	0	BR5271	ReverseSwim
ReverseSwim	4	DDT	BR5271	0	BR5271	ReverseSwim
ReverseSwim	4	DDT	BR5271	0	BR5271	ReverseSwim
ReverseSwim	4	DDT	BR5271	0	BR5271	ReverseSwim
ReverseSwim	4	DDT	BR5271	0	BR5271	ReverseSwim
ReverseSwim	4	DDT	BR5271	0.024626	BR5271	ReverseSwim
ReverseSwim	4	DDT	BR5271	0	BR5271	ReverseSwim
ReverseSwim	4	DDT	BR5271	0	BR5271	ReverseSwim
ReverseSwim	4	DDT	BR5271	0	BR5271	ReverseSwim
ReverseSwim	4	DDT	BR5271	0	BR5271	ReverseSwim
ReverseSwim	4	DDT	BR5271	0	BR5271	ReverseSwim
ReverseSwim	4	DDT	BR5271	0	BR5271	ReverseSwim
ReverseSwim	4	DDT	BR5271	0	BR5271	ReverseSwim
ReverseSwim	4	DDT	BR5271	0	BR5271	ReverseSwim
ReverseSwim	4	DDT	BR5271	0	BR5271	ReverseSwim
ReverseSwim	4	DDT	BR5271	0	BR5271	ReverseSwim
ReverseSwim	4	DDT	BR5271	NA	BR5271	ReverseSwim
ReverseSwim	4	DMSO	BR5271	0	BR5271	ReverseSwim
ReverseSwim	4	DMSO	BR5271	0	BR5271	ReverseSwim
ReverseSwim	4	DMSO	BR5271	0	BR5271	ReverseSwim
ReverseSwim	4	DMSO	BR5271	0	BR5271	ReverseSwim
ReverseSwim	4	DMSO	BR5271	0	BR5271	ReverseSwim
ReverseSwim	4	DMSO	BR5271	0	BR5271	ReverseSwim
ReverseSwim	4	DMSO	BR5271	0	BR5271	ReverseSwim
ReverseSwim	4	DMSO	BR5271	0	BR5271	ReverseSwim
ReverseSwim	4	DMSO	BR5271	0	BR5271	ReverseSwim
ReverseSwim	4	DMSO	BR5271	0	BR5271	ReverseSwim
ReverseSwim	4	DMSO	BR5271	0	BR5271	ReverseSwim
ReverseSwim	4	DMSO	BR5271	0	BR5271	ReverseSwim
ReverseSwim	4	DMSO	BR5271	0	BR5271	ReverseSwim
ReverseSwim	4	DMSO	BR5271	0	BR5271	ReverseSwim
ReverseSwim	4	DMSO	BR5271	0	BR5271	ReverseSwim
ReverseSwim	4	DMSO	BR5271	0	BR5271	ReverseSwim
ReverseSwim	4	DMSO	BR5271	0	BR5271	ReverseSwim
ReverseSwim	4	DMSO	BR5271	0	BR5271	ReverseSwim
ReverseSwim	4	DDT	N2	0	N2	ReverseSwim
ReverseSwim	4	DDT	N2	0.010582	N2	ReverseSwim
ReverseSwim	4	DDT	N2	0	N2	ReverseSwim
ReverseSwim	4	DDT	N2	0	N2	ReverseSwim
ReverseSwim	4	DDT	N2	0	N2	ReverseSwim
ReverseSwim	4	DDT	N2	0	N2	ReverseSwim
ReverseSwim	4	DDT	N2	0	N2	ReverseSwim
ReverseSwim	4	DDT	N2	0	N2	ReverseSwim
ReverseSwim	4	DDT	N2	0	N2	ReverseSwim
ReverseSwim	4	DDT	N2	0	N2	ReverseSwim
ReverseSwim	4	DDT	N2	0	N2	ReverseSwim
ReverseSwim	4	DDT	N2	0	N2	ReverseSwim
ReverseSwim	4	DDT	N2	0	N2	ReverseSwim
ReverseSwim	4	DDT	N2	0	N2	ReverseSwim
ReverseSwim	4	DDT	N2	0	N2	ReverseSwim
ReverseSwim	4	DDT	N2	0	N2	ReverseSwim
ReverseSwim	4	DDT	N2	NA	N2	ReverseSwim
ReverseSwim	4	DDT	N2	NA	N2	ReverseSwim
ReverseSwim	4	DMSO	N2	0	N2	ReverseSwim
ReverseSwim	4	DMSO	N2	0	N2	ReverseSwim
ReverseSwim	4	DMSO	N2	0	N2	ReverseSwim
ReverseSwim	4	DMSO	N2	0	N2	ReverseSwim
ReverseSwim	4	DMSO	N2	0	N2	ReverseSwim
ReverseSwim	4	DMSO	N2	0	N2	ReverseSwim
ReverseSwim	4	DMSO	N2	0	N2	ReverseSwim
ReverseSwim	4	DMSO	N2	0	N2	ReverseSwim
ReverseSwim	4	DMSO	N2	0	N2	ReverseSwim
ReverseSwim	4	DMSO	N2	0	N2	ReverseSwim
ReverseSwim	4	DMSO	N2	0	N2	ReverseSwim
ReverseSwim	4	DMSO	N2	0	N2	ReverseSwim
ReverseSwim	4	DMSO	N2	0	N2	ReverseSwim
ReverseSwim	4	DMSO	N2	0	N2	ReverseSwim
ReverseSwim	4	DMSO	N2	0	N2	ReverseSwim
ReverseSwim	4	DMSO	N2	0	N2	ReverseSwim
ReverseSwim	4	DMSO	N2	0	N2	ReverseSwim
ReverseSwim	4	DMSO	N2	NA	N2	ReverseSwim
Curling	4	DDT	BR5270	0	BR5270	Curling
Curling	4	DDT	BR5270	1.381958	BR5270	Curling
Curling	4	DDT	BR5270	0.269663	BR5270	Curling
Curling	4	DDT	BR5270	6.254072	BR5270	Curling
Curling	4	DDT	BR5270	0.863309	BR5270	Curling
Curling	4	DDT	BR5270	5.660377	BR5270	Curling
Curling	4	DDT	BR5270	1.944444	BR5270	Curling
Curling	4	DDT	BR5270	3.631961	BR5270	Curling
Curling	4	DDT	BR5270	5.339578	BR5270	Curling
Curling	4	DDT	BR5270	3.452055	BR5270	Curling
Curling	4	DDT	BR5270	2.956522	BR5270	Curling
Curling	4	DDT	BR5270	0	BR5270	Curling
Curling	4	DDT	BR5270	3.385214	BR5270	Curling
Curling	4	DDT	BR5270	3.520408	BR5270	Curling
Curling	4	DDT	BR5270	2.393162	BR5270	Curling
Curling	4	DDT	BR5270	NA	BR5270	Curling
Curling	4	DDT	BR5270	NA	BR5270	Curling
Curling	4	DDT	BR5270	NA	BR5270	Curling
Curling	4	DMSO	BR5270	0.994475	BR5270	Curling
Curling	4	DMSO	BR5270	0	BR5270	Curling
Curling	4	DMSO	BR5270	3.4375	BR5270	Curling
Curling	4	DMSO	BR5270	10.357143	BR5270	Curling
Curling	4	DMSO	BR5270	1.046512	BR5270	Curling
Curling	4	DMSO	BR5270	3.432836	BR5270	Curling
Curling	4	DMSO	BR5270	0.43088	BR5270	Curling
Curling	4	DMSO	BR5270	0.540541	BR5270	Curling
Curling	4	DMSO	BR5270	1.309091	BR5270	Curling
Curling	4	DMSO	BR5270	1.503132	BR5270	Curling
Curling	4	DMSO	BR5270	0.106383	BR5270	Curling
Curling	4	DMSO	BR5270	2.651934	BR5270	Curling
Curling	4	DMSO	BR5270	0.802139	BR5270	Curling
Curling	4	DMSO	BR5270	NA	BR5270	Curling
Curling	4	DMSO	BR5270	NA	BR5270	Curling
Curling	4	DMSO	BR5270	NA	BR5270	Curling
Curling	4	DMSO	BR5270	NA	BR5270	Curling
Curling	4	DMSO	BR5270	NA	BR5270	Curling
Curling	4	DDT	BR5271	0.803059	BR5271	Curling
Curling	4	DDT	BR5271	1.51751	BR5271	Curling
Curling	4	DDT	BR5271	1.618257	BR5271	Curling
Curling	4	DDT	BR5271	0.523256	BR5271	Curling
Curling	4	DDT	BR5271	0.960854	BR5271	Curling
Curling	4	DDT	BR5271	0.427807	BR5271	Curling
Curling	4	DDT	BR5271	1.189189	BR5271	Curling
Curling	4	DDT	BR5271	3.157895	BR5271	Curling
Curling	4	DDT	BR5271	0.211268	BR5271	Curling
Curling	4	DDT	BR5271	0.767824	BR5271	Curling
Curling	4	DDT	BR5271	3.807692	BR5271	Curling
Curling	4	DDT	BR5271	1.818182	BR5271	Curling
Curling	4	DDT	BR5271	1.810865	BR5271	Curling
Curling	4	DDT	BR5271	0.212014	BR5271	Curling
Curling	4	DDT	BR5271	0.659341	BR5271	Curling
Curling	4	DDT	BR5271	0.111317	BR5271	Curling
Curling	4	DDT	BR5271	1.258741	BR5271	Curling
Curling	4	DDT	BR5271	NA	BR5271	Curling
Curling	4	DMSO	BR5271	4.440433	BR5271	Curling
Curling	4	DMSO	BR5271	2.312139	BR5271	Curling
Curling	4	DMSO	BR5271	1.731959	BR5271	Curling
Curling	4	DMSO	BR5271	0.674157	BR5271	Curling
Curling	4	DMSO	BR5271	1.242938	BR5271	Curling
Curling	4	DMSO	BR5271	3.514644	BR5271	Curling
Curling	4	DMSO	BR5271	1.238532	BR5271	Curling
Curling	4	DMSO	BR5271	0.564706	BR5271	Curling
Curling	4	DMSO	BR5271	1.325967	BR5271	Curling
Curling	4	DMSO	BR5271	1.965318	BR5271	Curling
Curling	4	DMSO	BR5271	2.118321	BR5271	Curling
Curling	4	DMSO	BR5271	0.063492	BR5271	Curling
Curling	4	DMSO	BR5271	1.655629	BR5271	Curling
Curling	4	DMSO	BR5271	4.021164	BR5271	Curling
Curling	4	DMSO	BR5271	0.852575	BR5271	Curling
Curling	4	DMSO	BR5271	2.258065	BR5271	Curling
Curling	4	DMSO	BR5271	1.156069	BR5271	Curling
Curling	4	DMSO	BR5271	2.142857	BR5271	Curling
Curling	4	DDT	N2	1.016949	N2	Curling
Curling	4	DDT	N2	2.619543	N2	Curling
Curling	4	DDT	N2	0.880196	N2	Curling
Curling	4	DDT	N2	2.13198	N2	Curling
Curling	4	DDT	N2	1.494662	N2	Curling
Curling	4	DDT	N2	0.669145	N2	Curling
Curling	4	DDT	N2	2.142857	N2	Curling
Curling	4	DDT	N2	1.073345	N2	Curling
Curling	4	DDT	N2	1.618705	N2	Curling
Curling	4	DDT	N2	1.098901	N2	Curling
Curling	4	DDT	N2	1.104972	N2	Curling
Curling	4	DDT	N2	1.235698	N2	Curling
Curling	4	DDT	N2	0.445545	N2	Curling
Curling	4	DDT	N2	0.106383	N2	Curling
Curling	4	DDT	N2	0	N2	Curling
Curling	4	DDT	N2	0.555556	N2	Curling
Curling	4	DDT	N2	NA	N2	Curling
Curling	4	DDT	N2	NA	N2	Curling
Curling	4	DMSO	N2	0.320856	N2	Curling
Curling	4	DMSO	N2	6.640777	N2	Curling
Curling	4	DMSO	N2	1.367089	N2	Curling
Curling	4	DMSO	N2	0.326975	N2	Curling
Curling	4	DMSO	N2	0.964286	N2	Curling
Curling	4	DMSO	N2	4.673913	N2	Curling
Curling	4	DMSO	N2	0	N2	Curling
Curling	4	DMSO	N2	0	N2	Curling
Curling	4	DMSO	N2	1.178571	N2	Curling
Curling	4	DMSO	N2	1.213235	N2	Curling
Curling	4	DMSO	N2	0.239044	N2	Curling
Curling	4	DMSO	N2	0	N2	Curling
Curling	4	DMSO	N2	0.879121	N2	Curling
Curling	4	DMSO	N2	0.45977	N2	Curling
Curling	4	DMSO	N2	0.137931	N2	Curling
Curling	4	DMSO	N2	0	N2	Curling
Curling	4	DMSO	N2	0.597015	N2	Curling
Curling	4	DMSO	N2	NA	N2	Curling
TravelSpeed	4	DDT	BR5270	8.437585	BR5270	TravelSpeed
TravelSpeed	4	DDT	BR5270	3.729631	BR5270	TravelSpeed
TravelSpeed	4	DDT	BR5270	4.303206	BR5270	TravelSpeed
TravelSpeed	4	DDT	BR5270	0.252579	BR5270	TravelSpeed
TravelSpeed	4	DDT	BR5270	9.12271	BR5270	TravelSpeed
TravelSpeed	4	DDT	BR5270	1.810731	BR5270	TravelSpeed
TravelSpeed	4	DDT	BR5270	7.216745	BR5270	TravelSpeed
TravelSpeed	4	DDT	BR5270	1.572041	BR5270	TravelSpeed
TravelSpeed	4	DDT	BR5270	2.848904	BR5270	TravelSpeed
TravelSpeed	4	DDT	BR5270	4.057368	BR5270	TravelSpeed
TravelSpeed	4	DDT	BR5270	3.19446	BR5270	TravelSpeed
TravelSpeed	4	DDT	BR5270	11.755748	BR5270	TravelSpeed
TravelSpeed	4	DDT	BR5270	1.506581	BR5270	TravelSpeed
TravelSpeed	4	DDT	BR5270	3.146743	BR5270	TravelSpeed
TravelSpeed	4	DDT	BR5270	0.222058	BR5270	TravelSpeed
TravelSpeed	4	DDT	BR5270	NA	BR5270	TravelSpeed
TravelSpeed	4	DDT	BR5270	NA	BR5270	TravelSpeed
TravelSpeed	4	DDT	BR5270	NA	BR5270	TravelSpeed
TravelSpeed	4	DMSO	BR5270	9.386357	BR5270	TravelSpeed
TravelSpeed	4	DMSO	BR5270	6.801988	BR5270	TravelSpeed
TravelSpeed	4	DMSO	BR5270	3.154263	BR5270	TravelSpeed
TravelSpeed	4	DMSO	BR5270	0.291028	BR5270	TravelSpeed
TravelSpeed	4	DMSO	BR5270	5.630452	BR5270	TravelSpeed
TravelSpeed	4	DMSO	BR5270	1.945646	BR5270	TravelSpeed
TravelSpeed	4	DMSO	BR5270	4.617148	BR5270	TravelSpeed
TravelSpeed	4	DMSO	BR5270	7.014566	BR5270	TravelSpeed
TravelSpeed	4	DMSO	BR5270	7.070055	BR5270	TravelSpeed
TravelSpeed	4	DMSO	BR5270	5.709867	BR5270	TravelSpeed
TravelSpeed	4	DMSO	BR5270	10.244398	BR5270	TravelSpeed
TravelSpeed	4	DMSO	BR5270	7.165466	BR5270	TravelSpeed
TravelSpeed	4	DMSO	BR5270	2.603033	BR5270	TravelSpeed
TravelSpeed	4	DMSO	BR5270	NA	BR5270	TravelSpeed
TravelSpeed	4	DMSO	BR5270	NA	BR5270	TravelSpeed
TravelSpeed	4	DMSO	BR5270	NA	BR5270	TravelSpeed
TravelSpeed	4	DMSO	BR5270	NA	BR5270	TravelSpeed
TravelSpeed	4	DMSO	BR5270	NA	BR5270	TravelSpeed
TravelSpeed	4	DDT	BR5271	12.338897	BR5271	TravelSpeed
TravelSpeed	4	DDT	BR5271	6.05576	BR5271	TravelSpeed
TravelSpeed	4	DDT	BR5271	9.085759	BR5271	TravelSpeed
TravelSpeed	4	DDT	BR5271	4.35196	BR5271	TravelSpeed
TravelSpeed	4	DDT	BR5271	9.590406	BR5271	TravelSpeed
TravelSpeed	4	DDT	BR5271	10.579706	BR5271	TravelSpeed
TravelSpeed	4	DDT	BR5271	12.955308	BR5271	TravelSpeed
TravelSpeed	4	DDT	BR5271	7.525692	BR5271	TravelSpeed
TravelSpeed	4	DDT	BR5271	11.144738	BR5271	TravelSpeed
TravelSpeed	4	DDT	BR5271	10.007799	BR5271	TravelSpeed
TravelSpeed	4	DDT	BR5271	6.262238	BR5271	TravelSpeed
TravelSpeed	4	DDT	BR5271	5.501567	BR5271	TravelSpeed
TravelSpeed	4	DDT	BR5271	7.021876	BR5271	TravelSpeed
TravelSpeed	4	DDT	BR5271	9.134476	BR5271	TravelSpeed
TravelSpeed	4	DDT	BR5271	8.405141	BR5271	TravelSpeed
TravelSpeed	4	DDT	BR5271	12.27572	BR5271	TravelSpeed
TravelSpeed	4	DDT	BR5271	5.474864	BR5271	TravelSpeed
TravelSpeed	4	DDT	BR5271	NA	BR5271	TravelSpeed
TravelSpeed	4	DMSO	BR5271	7.095122	BR5271	TravelSpeed
TravelSpeed	4	DMSO	BR5271	6.294894	BR5271	TravelSpeed
TravelSpeed	4	DMSO	BR5271	8.647491	BR5271	TravelSpeed
TravelSpeed	4	DMSO	BR5271	0.372459	BR5271	TravelSpeed
TravelSpeed	4	DMSO	BR5271	11.01461	BR5271	TravelSpeed
TravelSpeed	4	DMSO	BR5271	10.112639	BR5271	TravelSpeed
TravelSpeed	4	DMSO	BR5271	3.879424	BR5271	TravelSpeed
TravelSpeed	4	DMSO	BR5271	5.490387	BR5271	TravelSpeed
TravelSpeed	4	DMSO	BR5271	10.570248	BR5271	TravelSpeed
TravelSpeed	4	DMSO	BR5271	8.241282	BR5271	TravelSpeed
TravelSpeed	4	DMSO	BR5271	14.1838	BR5271	TravelSpeed
TravelSpeed	4	DMSO	BR5271	13.642609	BR5271	TravelSpeed
TravelSpeed	4	DMSO	BR5271	18.610337	BR5271	TravelSpeed
TravelSpeed	4	DMSO	BR5271	2.262981	BR5271	TravelSpeed
TravelSpeed	4	DMSO	BR5271	12.430972	BR5271	TravelSpeed
TravelSpeed	4	DMSO	BR5271	13.227022	BR5271	TravelSpeed
TravelSpeed	4	DMSO	BR5271	9.874317	BR5271	TravelSpeed
TravelSpeed	4	DMSO	BR5271	7.611576	BR5271	TravelSpeed
TravelSpeed	4	DDT	N2	10.286656	N2	TravelSpeed
TravelSpeed	4	DDT	N2	4.250453	N2	TravelSpeed
TravelSpeed	4	DDT	N2	5.150959	N2	TravelSpeed
TravelSpeed	4	DDT	N2	0.162816	N2	TravelSpeed
TravelSpeed	4	DDT	N2	9.901569	N2	TravelSpeed
TravelSpeed	4	DDT	N2	10.950967	N2	TravelSpeed
TravelSpeed	4	DDT	N2	9.797595	N2	TravelSpeed
TravelSpeed	4	DDT	N2	14.179556	N2	TravelSpeed
TravelSpeed	4	DDT	N2	10.793378	N2	TravelSpeed
TravelSpeed	4	DDT	N2	13.613012	N2	TravelSpeed
TravelSpeed	4	DDT	N2	11.30524	N2	TravelSpeed
TravelSpeed	4	DDT	N2	7.36708	N2	TravelSpeed
TravelSpeed	4	DDT	N2	6.899338	N2	TravelSpeed
TravelSpeed	4	DDT	N2	12.537243	N2	TravelSpeed
TravelSpeed	4	DDT	N2	11.442298	N2	TravelSpeed
TravelSpeed	4	DDT	N2	4.962238	N2	TravelSpeed
TravelSpeed	4	DDT	N2	NA	N2	TravelSpeed
TravelSpeed	4	DDT	N2	NA	N2	TravelSpeed
TravelSpeed	4	DMSO	N2	13.017191	N2	TravelSpeed
TravelSpeed	4	DMSO	N2	3.838105	N2	TravelSpeed
TravelSpeed	4	DMSO	N2	12.622416	N2	TravelSpeed
TravelSpeed	4	DMSO	N2	4.232623	N2	TravelSpeed
TravelSpeed	4	DMSO	N2	12.358939	N2	TravelSpeed
TravelSpeed	4	DMSO	N2	6.491012	N2	TravelSpeed
TravelSpeed	4	DMSO	N2	6.981609	N2	TravelSpeed
TravelSpeed	4	DMSO	N2	9.89962	N2	TravelSpeed
TravelSpeed	4	DMSO	N2	10.258092	N2	TravelSpeed
TravelSpeed	4	DMSO	N2	8.998128	N2	TravelSpeed
TravelSpeed	4	DMSO	N2	16.57027	N2	TravelSpeed
TravelSpeed	4	DMSO	N2	9.878893	N2	TravelSpeed
TravelSpeed	4	DMSO	N2	8.539153	N2	TravelSpeed
TravelSpeed	4	DMSO	N2	11.810376	N2	TravelSpeed
TravelSpeed	4	DMSO	N2	13.769598	N2	TravelSpeed
TravelSpeed	4	DMSO	N2	13.7311	N2	TravelSpeed
TravelSpeed	4	DMSO	N2	11.991901	N2	TravelSpeed
TravelSpeed	4	DMSO	N2	NA	N2	TravelSpeed
BrushStroke	4	DDT	BR5270	0.204688	BR5270	BrushStroke
BrushStroke	4	DDT	BR5270	0.223597	BR5270	BrushStroke
BrushStroke	4	DDT	BR5270	0.373241	BR5270	BrushStroke
BrushStroke	4	DDT	BR5270	0.082622	BR5270	BrushStroke
BrushStroke	4	DDT	BR5270	0.383534	BR5270	BrushStroke
BrushStroke	4	DDT	BR5270	0.184107	BR5270	BrushStroke
BrushStroke	4	DDT	BR5270	0.35066	BR5270	BrushStroke
BrushStroke	4	DDT	BR5270	0.319955	BR5270	BrushStroke
BrushStroke	4	DDT	BR5270	0.414953	BR5270	BrushStroke
BrushStroke	4	DDT	BR5270	0.339891	BR5270	BrushStroke
BrushStroke	4	DDT	BR5270	0.542417	BR5270	BrushStroke
BrushStroke	4	DDT	BR5270	0.338914	BR5270	BrushStroke
BrushStroke	4	DDT	BR5270	0.067314	BR5270	BrushStroke
BrushStroke	4	DDT	BR5270	0.337617	BR5270	BrushStroke
BrushStroke	4	DDT	BR5270	0.208072	BR5270	BrushStroke
BrushStroke	4	DDT	BR5270	NA	BR5270	BrushStroke
BrushStroke	4	DDT	BR5270	NA	BR5270	BrushStroke
BrushStroke	4	DDT	BR5270	NA	BR5270	BrushStroke
BrushStroke	4	DMSO	BR5270	0.217645	BR5270	BrushStroke
BrushStroke	4	DMSO	BR5270	0.393113	BR5270	BrushStroke
BrushStroke	4	DMSO	BR5270	0.076099	BR5270	BrushStroke
BrushStroke	4	DMSO	BR5270	0.094389	BR5270	BrushStroke
BrushStroke	4	DMSO	BR5270	0.404012	BR5270	BrushStroke
BrushStroke	4	DMSO	BR5270	0.239099	BR5270	BrushStroke
BrushStroke	4	DMSO	BR5270	0.210327	BR5270	BrushStroke
BrushStroke	4	DMSO	BR5270	0.405521	BR5270	BrushStroke
BrushStroke	4	DMSO	BR5270	0.236034	BR5270	BrushStroke
BrushStroke	4	DMSO	BR5270	0.275247	BR5270	BrushStroke
BrushStroke	4	DMSO	BR5270	0.335086	BR5270	BrushStroke
BrushStroke	4	DMSO	BR5270	0.389323	BR5270	BrushStroke
BrushStroke	4	DMSO	BR5270	0.267106	BR5270	BrushStroke
BrushStroke	4	DMSO	BR5270	NA	BR5270	BrushStroke
BrushStroke	4	DMSO	BR5270	NA	BR5270	BrushStroke
BrushStroke	4	DMSO	BR5270	NA	BR5270	BrushStroke
BrushStroke	4	DMSO	BR5270	NA	BR5270	BrushStroke
BrushStroke	4	DMSO	BR5270	NA	BR5270	BrushStroke
BrushStroke	4	DDT	BR5271	0.364077	BR5271	BrushStroke
BrushStroke	4	DDT	BR5271	0.054991	BR5271	BrushStroke
BrushStroke	4	DDT	BR5271	0.325604	BR5271	BrushStroke
BrushStroke	4	DDT	BR5271	0.138002	BR5271	BrushStroke
BrushStroke	4	DDT	BR5271	0.340969	BR5271	BrushStroke
BrushStroke	4	DDT	BR5271	0.370992	BR5271	BrushStroke
BrushStroke	4	DDT	BR5271	0.365434	BR5271	BrushStroke
BrushStroke	4	DDT	BR5271	0.416765	BR5271	BrushStroke
BrushStroke	4	DDT	BR5271	0.251131	BR5271	BrushStroke
BrushStroke	4	DDT	BR5271	0.38058	BR5271	BrushStroke
BrushStroke	4	DDT	BR5271	0.225431	BR5271	BrushStroke
BrushStroke	4	DDT	BR5271	0.620262	BR5271	BrushStroke
BrushStroke	4	DDT	BR5271	0.332666	BR5271	BrushStroke
BrushStroke	4	DDT	BR5271	0.339303	BR5271	BrushStroke
BrushStroke	4	DDT	BR5271	0.357948	BR5271	BrushStroke
BrushStroke	4	DDT	BR5271	0.22756	BR5271	BrushStroke
BrushStroke	4	DDT	BR5271	0.523158	BR5271	BrushStroke
BrushStroke	4	DDT	BR5271	NA	BR5271	BrushStroke
BrushStroke	4	DMSO	BR5271	0.149601	BR5271	BrushStroke
BrushStroke	4	DMSO	BR5271	0.227214	BR5271	BrushStroke
BrushStroke	4	DMSO	BR5271	0.072917	BR5271	BrushStroke
BrushStroke	4	DMSO	BR5271	0.117865	BR5271	BrushStroke
BrushStroke	4	DMSO	BR5271	0.266651	BR5271	BrushStroke
BrushStroke	4	DMSO	BR5271	0.420777	BR5271	BrushStroke
BrushStroke	4	DMSO	BR5271	0.382552	BR5271	BrushStroke
BrushStroke	4	DMSO	BR5271	0.330886	BR5271	BrushStroke
BrushStroke	4	DMSO	BR5271	0.380895	BR5271	BrushStroke
BrushStroke	4	DMSO	BR5271	0.402327	BR5271	BrushStroke
BrushStroke	4	DMSO	BR5271	0.117172	BR5271	BrushStroke
BrushStroke	4	DMSO	BR5271	0.401691	BR5271	BrushStroke
BrushStroke	4	DMSO	BR5271	0.172751	BR5271	BrushStroke
BrushStroke	4	DMSO	BR5271	0.455405	BR5271	BrushStroke
BrushStroke	4	DMSO	BR5271	0.43867	BR5271	BrushStroke
BrushStroke	4	DMSO	BR5271	0.323413	BR5271	BrushStroke
BrushStroke	4	DMSO	BR5271	0.23646	BR5271	BrushStroke
BrushStroke	4	DMSO	BR5271	0.337276	BR5271	BrushStroke
BrushStroke	4	DDT	N2	0.269424	N2	BrushStroke
BrushStroke	4	DDT	N2	0.255936	N2	BrushStroke
BrushStroke	4	DDT	N2	0.245233	N2	BrushStroke
BrushStroke	4	DDT	N2	0.613413	N2	BrushStroke
BrushStroke	4	DDT	N2	0.426614	N2	BrushStroke
BrushStroke	4	DDT	N2	0.343677	N2	BrushStroke
BrushStroke	4	DDT	N2	0.402488	N2	BrushStroke
BrushStroke	4	DDT	N2	0.323799	N2	BrushStroke
BrushStroke	4	DDT	N2	0.350846	N2	BrushStroke
BrushStroke	4	DDT	N2	0.412169	N2	BrushStroke
BrushStroke	4	DDT	N2	0.322307	N2	BrushStroke
BrushStroke	4	DDT	N2	0.23503	N2	BrushStroke
BrushStroke	4	DDT	N2	0.376086	N2	BrushStroke
BrushStroke	4	DDT	N2	0.319143	N2	BrushStroke
BrushStroke	4	DDT	N2	0.275483	N2	BrushStroke
BrushStroke	4	DDT	N2	0.374674	N2	BrushStroke
BrushStroke	4	DDT	N2	NA	N2	BrushStroke
BrushStroke	4	DDT	N2	NA	N2	BrushStroke
BrushStroke	4	DMSO	N2	0.324003	N2	BrushStroke
BrushStroke	4	DMSO	N2	0.232905	N2	BrushStroke
BrushStroke	4	DMSO	N2	0.30711	N2	BrushStroke
BrushStroke	4	DMSO	N2	0.057851	N2	BrushStroke
